screen_name,profile_image_url,location,created_time,text
一朵紫米云,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006SK1S1ly8h7ate79e5nj30u00u00xh.jpg?KID=imgbed,tva&Expires=1686725981&ssig=wHkRXxRIRg",江苏 南京,Fri Jun 09 15:07:51  2023,这个真的太给力，现在太需要这个了。网络不是不法之地！拒绝造谣！拒绝网暴！清朗网络！
沈嗷嗷YES,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007Wpgbqly8hcfbcvz4w9j30u00u040b.jpg?KID=imgbed,tva&Expires=1686725981&ssig=IVeVu8FWMo",其他,Fri Jun 09 14:32:03  2023,支持！希望落到实处！不要再让更多无辜的人受到伤害了！
你以为你是谁呀_暗黑版,"https://tvax3.sinaimg.cn/crop.0.0.1023.1023.50/006jPmJVly8he7d6ag6cfj30sg0sfgnl.jpg?KID=imgbed,tva&Expires=1686725981&ssig=ERAl9H2nrF",四川,Fri Jun 09 15:41:05  2023,拒绝恶意竞争，拒绝网络暴力。
·快雪时晴晴·,"https://tvax4.sinaimg.cn/crop.0.0.1006.1006.50/008bIEhqly8h2nco2q6psj30ry0ryacm.jpg?KID=imgbed,tva&Expires=1686725981&ssig=OH%2FaMPzZkj",其他,Fri Jun 09 15:07:52  2023,支持！！！网络不是不法之地
酱酱江柠CC,"https://tvax4.sinaimg.cn/crop.0.0.607.607.50/006aRjwKgy1hd781u6dgnj30gv0gv74z.jpg?KID=imgbed,tva&Expires=1686725981&ssig=yLNF8byLoY",广西,Fri Jun 09 14:31:02  2023,支持，网络不是法外之地
D小北肆无忌惮C,"https://tvax4.sinaimg.cn/crop.0.0.689.689.50/007mTVnhly8h5l44vwtemj30j50j5wg2.jpg?KID=imgbed,tva&Expires=1686725981&ssig=zbrLGGVmTO",浙江,Fri Jun 09 16:20:15  2023,拒绝网暴！！
喵喵不爱吃西芹,"https://tvax4.sinaimg.cn/crop.0.0.802.802.50/94b8f947ly8h95y1ce6nbj20ma0maq3i.jpg?KID=imgbed,tva&Expires=1686725981&ssig=c1dP0qbUWO",江苏,Fri Jun 09 14:37:48  2023,网络不是不法之地！拒绝造谣！拒绝网暴！清朗网络！
龙wljj,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/423af2d0ly8hcw75shy72j20u00u0mzq.jpg?KID=imgbed,tva&Expires=1686725981&ssig=6r5adG8mMK",其他,Fri Jun 09 14:44:18  2023,网络不是不法之地，严惩恶意营销与网暴
他山云雾o,"https://tvax1.sinaimg.cn/crop.0.0.668.668.50/0088acirgy1hetgb6nxioj30ik0ikaal.jpg?KID=imgbed,tva&Expires=1686725981&ssig=oIZKSte%2BTj",江西,Fri Jun 09 14:12:08  2023,支持！[拳头]
雪de詠_,"https://tvax3.sinaimg.cn/crop.0.0.480.480.50/008uZRmrly1hdvpde1q4oj30dc0dc0st.jpg?KID=imgbed,tva&Expires=1686725981&ssig=%2F%2BflMcFZ%2Bv",其他,Fri Jun 09 15:39:46  2023,主要管管掌控舆论的那些引导网爆的yxh吧🙏🙏🙏
西风梧井,"https://tvax1.sinaimg.cn/crop.0.0.600.600.50/42359779ly8hcuq77thk1j20go0go74l.jpg?KID=imgbed,tva&Expires=1686725981&ssig=GZBS3J1fd0",江苏 南京,Fri Jun 09 17:07:55  2023,某家粉丝太疯狂，到处P图传播谣言网暴他人，希望国家好好治理一下网络环境
无妄生欢my_坤宁宫御前扫地僧,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/85f227dfly8hehw4ax8nej20u00u077e.jpg?KID=imgbed,tva&Expires=1686725981&ssig=5g%2Fdl%2BRpcr",北京,Fri Jun 09 15:47:29  2023,网络不是法外之地，拒绝造谣！拒绝造黄谣！拒绝网暴！！！先从yxh开始吧[老师好]
胡胡的胡茬,"https://tvax3.sinaimg.cn/crop.0.0.690.690.50/0060hUBHly8hdwsb7eqwcj30j60j6dgl.jpg?KID=imgbed,tva&Expires=1686725981&ssig=0FsivEf0pe",安徽,Fri Jun 09 15:26:47  2023,把21年8月张演员被网暴案先处理一下，请还他清白，谢谢🙏
凡心酱酱,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/71e52583ly8hbzff9ep3rj20u00u0q7k.jpg?KID=imgbed,tva&Expires=1686725981&ssig=Hed%2BomMF6X",江苏,Fri Jun 09 16:36:01  2023,@温如也 从她开始呢
忘不了cl,"https://tvax2.sinaimg.cn/crop.0.0.1125.1125.50/005tYuMbly8fu3jacblc9j30v90v9tbn.jpg?KID=imgbed,tva&Expires=1686725982&ssig=MwuZKgiPe7",河南 郑州,Fri Jun 09 17:01:04  2023,先让微博自身整顿吧，纵容不良博主，营销号，带节奏造谣，攻击
麦麦想吃麦香鱼,"https://tvax3.sinaimg.cn/crop.0.0.960.960.50/005ExDucly8hedfp32zpmj30qo0qomyz.jpg?KID=imgbed,tva&Expires=1686725982&ssig=e6X3wnX0IP",河南 郑州,Fri Jun 09 14:41:31  2023,支持！有法必依，执法必严，违法必究！网络不是法外之地！肆意谩骂，造谣传谣，侮辱贬损他人人格的必定让其付出应有的代价！[拳头][拳头][拳头]
锦鲤iPad养乐多,"https://tvax4.sinaimg.cn/crop.0.0.1080.1079.50/008scAMmly1hbkp857h8jj30u00tzwgl.jpg?KID=imgbed,tva&Expires=1686725982&ssig=uc1w8rHOKF",海外,Fri Jun 09 14:41:22  2023,严惩网络暴力[作揖]
