screen_name,profile_image_url,location,created_time,text
ruru129,"https://tvax1.sinaimg.cn/crop.0.0.924.924.50/477f4393ly8h3pzpa18inj20po0poaev.jpg?KID=imgbed,tva&Expires=1687009345&ssig=ZOKyeCuiUm",四川 成都,Fri Jun 16 17:31:27  2023,啊，咋会那么恶毒呢
超话社区,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006pQfMcly8h8v3tovfguj60u00u0q3z02.jpg?KID=imgbed,tva&Expires=1687009345&ssig=9HM2KElpC2",北京,Fri Jun 16 17:25:53  2023,你好，你感兴趣的“拒绝网络暴力”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #拒绝网络暴力[超话]#
jiro夏兰荇德天天_露西亚,"https://tvax3.sinaimg.cn/crop.0.0.358.358.50/0069cnQuly8hez68h5oytj309y09ywew.jpg?KID=imgbed,tva&Expires=1687009349&ssig=GGX6cceaGX",其他,Wed Jun 14 12:03:02  2023,怎么了这是
Wujie-pets,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/007cgr47ly8hbzmxzzirjj30e80e874m.jpg?KID=imgbed,tva&Expires=1687009349&ssig=n%2BM%2B%2FKnV3M",其他,Fri Jun 16 03:30:08  2023,这个幽游不是大东粉丝吗？我好像挺早之前关注过他[允悲]id有印象
闪闪发光的七七,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/bc072f4ely8h4rqc07fnvj20u00u0go3.jpg?KID=imgbed,tva&Expires=1687009349&ssig=wB%2B%2FW7UqIw",海外,Wed Jun 14 23:31:01  2023,会不会是行走的50万
东东你在哪儿,"https://tvax4.sinaimg.cn/crop.0.0.600.600.50/53c22191ly8h6kz770eywj20go0gogn5.jpg?KID=imgbed,tva&Expires=1687009349&ssig=WX63HudwRk",上海 虹口区,Wed Jun 14 11:55:39  2023,路透关键词： 1、“原相机拍了两张，还问我们在这里上学吗，是哪里人”——拍完再问 2、“工作人员说可以合照但是只能一张因为要抓紧时间”——只能拍一张 3、“我们就一起拍照”，几个互不认识的路人一起合照
杨浩辰a,"https://tvax2.sinaimg.cn/crop.0.0.940.940.50/008wXTlQly8hdl7kwxbrxj30q40q4q4u.jpg?KID=imgbed,tva&Expires=1687009349&ssig=B5ERrNfpCy",云南 红河,Thu Jun 15 11:51:50  2023,还好吧 没有觉得幽游说什么不好的 没有骂啊
东海福云,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/e9fcf31aly8gd0sk7a07kj20ro0roacb.jpg?KID=imgbed,tva&Expires=1687009349&ssig=3IyxvkbRNu",北京 东城区,Wed Jun 14 12:33:00  2023,啧啧啧，干扰人工作，合照不成写小作文呗！
爱唱歌的小7,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/005ZpYtily8gmfa5fgf73j30ro0rodhy.jpg?KID=imgbed,tva&Expires=1687009351&ssig=pdprK5NRXK",北京,Thu Jun 15 10:36:48  2023,有你在真好
牟某人828,"https://tvax4.sinaimg.cn/crop.0.0.960.960.50/d7595bb1ly8hdlcpouazoj20qo0qo757.jpg?KID=imgbed,tva&Expires=1687009351&ssig=5z5KmTfoio",四川 成都,Thu Jun 15 13:10:53  2023,@劳东燕2004  视频来源
