screen_name,profile_image_url,location,created_time,text
一叶舟渡,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/a1cd472bly8h8oezqux7fj20e80e8js1.jpg?KID=imgbed,tva&Expires=1687010346&ssig=%2B10HLdqZdK",辽宁 沈阳,Sat Jun 03 12:16:04  2023,我投给了“支持”~
黄埔一投,"https://tvax4.sinaimg.cn/crop.278.0.444.444.50/500310fdly1h8usm0g269j20rs0ccjtf.jpg?KID=imgbed,tva&Expires=1687010346&ssig=bX78D5kO%2Bi",上海 黄浦区,Sat Jun 03 12:10:30  2023,我参与了@中国警方在线 发起的投票测试，我投给了“支持”这个选项，你也快来表态吧~
初705519217con心,"https://tva1.sinaimg.cn/crop.0.0.80.80.50/006cpiAwjw8ev72y8k7rej3028028q2p.jpg?KID=imgbed,tva&Expires=1687010346&ssig=WsmUUEPMZc",上海,Wed Jun 07 21:49:54  2023,支持建立出台《反网络暴力法》
Paper_Robot,"https://tvax4.sinaimg.cn/crop.0.0.480.480.50/005v7Ehjly8fmm8vqw8psj30dc0dctb2.jpg?KID=imgbed,tva&Expires=1687010346&ssig=qcbCh%2BH6xW",其他,Tue Jun 06 09:39:03  2023,网暴受害者存在维权成本高，维权困难的问题，而平台方，享受了网络时代带来的红利，就应该承担网络时代的责任和义务。网暴受害者的维权成本应由平台方先行承担，提高平台方运营成本可以督促平台方改进制止网暴算法的意识和决心，而其拥有的资源也足以让其快速解决网暴问题。
Paper_Robot,"https://tvax4.sinaimg.cn/crop.0.0.480.480.50/005v7Ehjly8fmm8vqw8psj30dc0dctb2.jpg?KID=imgbed,tva&Expires=1687010346&ssig=qcbCh%2BH6xW",其他,Tue Jun 06 09:38:40  2023,提高网暴者犯罪成本应该尽快通过立法形式确立起来。国家除提高其刑事责任外，应该通过法律剥夺其在一段时间内的网络使用权利，提高其使用成本，让网暴者意识到实施网络暴力带来的负面生活成本。目前，我们存在以网暴制止网暴的问题，把网暴者变成网暴受害者并不符合我们的法律需求。
什翠,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/8759776dly8hag7mev7puj20u00u0juq.jpg?KID=imgbed,tva&Expires=1687010346&ssig=41ehpHOFGw",其他,Tue Jun 06 09:36:03  2023,关键是你们敢抓吗？把微博网爆头子苦咖啡抓起来我们就信你了
动物贼可爱,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/ebc05282ly8hch3rxk65oj20u00u0gqc.jpg?KID=imgbed,tva&Expires=1687010346&ssig=cz2BgwSbYq",广东 深圳,Tue Jun 06 09:04:34  2023,应该重罚，一群人在网上谩骂，神州大舞台谁说冲谁来
睡不醒的喵星人lili,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/007XhmC1ly8g7hoh8fz2lj30ro0ro43m.jpg?KID=imgbed,tva&Expires=1687010346&ssig=09gag0fQXZ",福建,Tue Jun 06 08:18:37  2023,赶来投票却已结束
我爱小气爱情,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006Gnwr3ly8fogylt9edxj30ro0ro0vf.jpg?KID=imgbed,tva&Expires=1687010346&ssig=UCF0APP5Gq",山东,Tue Jun 06 06:33:31  2023,支持
yakinaaa,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/694ef4c3ly8h5jl3aidzcj20u00u0n11.jpg?KID=imgbed,tva&Expires=1687010346&ssig=ReISXJHPdg",海外,Tue Jun 06 01:50:09  2023,#大连警方疑似协助虐猫团伙开盒民众#请重视
Joyce__HH,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/64dea0e7ly8g1qvo8sie4j20u00u0whi.jpg?KID=imgbed,tva&Expires=1687010346&ssig=pa7bP0cPtp",福建 厦门,Mon Jun 05 23:58:57  2023,建议关闭评论
大眼必糊,"https://tvax4.sinaimg.cn/crop.0.0.524.524.50/006ap9mbly8h7ei6umwazj30ek0ekq3c.jpg?KID=imgbed,tva&Expires=1687010346&ssig=EuFNAqbhf%2B",其他,Mon Jun 05 18:55:31  2023,严查部分营销号和平台，助长网络暴力[微笑]
