screen_name,profile_image_url,location,created_time,text
唯Love晨熙,"https://tvax1.sinaimg.cn/crop.0.0.906.906.50/b0ae5e07ly8h1rjcz8ynwj20p60p6n05.jpg?KID=imgbed,tva&Expires=1686726320&ssig=8gqrFP6TY6",江西 宜春,Fri Jun 09 17:12:10  2023,早点落实
饭饭后院荟,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.50/007aCuYLly8heu67v4upbj30sg0sggne.jpg?KID=imgbed,tva&Expires=1686726320&ssig=DXn6HchAcQ",其他,Fri Jun 09 15:37:03  2023,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
我是推洋葱的那个,"https://tvax1.sinaimg.cn/crop.0.0.400.400.50/006jUBfyly8h5w4d46ljrj30b40b4dg8.jpg?KID=imgbed,tva&Expires=1686726321&ssig=yZMluGSxxi",其他,Fri Jun 09 15:29:12  2023,不错，就是希望一碗水端平，别到时候以性别来判断是否构成犯罪[摊手]
Diwuym,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006bVic4ly8gupasce92gj60ro0roq5h02.jpg?KID=imgbed,tva&Expires=1686726321&ssig=253D5rZus7",陕西 西安,Fri Jun 09 15:21:08  2023,总算迈出第一步了，挺好，希望网络实名制，大V和营销号带节奏煽动舆情的也一并处罚。希望后续能出台动物保护法，变态太多了，尊重每一条生命。
Teresa若筠,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/4aa7293aly8hcuiv8rhqmj20e80e8jsc.jpg?KID=imgbed,tva&Expires=1686726321&ssig=dKMYa1L9Ge",山西 太原,Fri Jun 09 14:54:18  2023,支持，网络执法也在越来越完善，加油！
北京高生,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/7162c705ly8gcnre3s38ej20ro0rowg8.jpg?KID=imgbed,tva&Expires=1686726321&ssig=F9dI6wAKAL",北京 东城区,Fri Jun 09 14:42:30  2023,这个支持
-图样图森破-,"https://tva2.sinaimg.cn/crop.0.0.180.180.50/877f50e9jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1686726321&ssig=zsu3t%2BMciY",陕西 西安,Fri Jun 09 14:40:39  2023,请问胡锡进这种乱评价的管不管？
鲁迅斩布什,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/e8600f7fly8g4q48b4ugpj20ro0rowep.jpg?KID=imgbed,tva&Expires=1686726321&ssig=mlVOdPYiaR",河南 郑州,Fri Jun 09 14:30:25  2023,终于来了！以后用法律来制裁网暴者，把网暴的人和用网暴来对待网暴的都抓起来，就天下太平了[嘻嘻]
戳爷的火醬,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0061vZULly8hc07q1750zj30u00u1djl.jpg?KID=imgbed,tva&Expires=1686726321&ssig=bI6Lm9D9nh",北京,Fri Jun 09 14:30:23  2023,严惩！[good]
风一样的大青虫,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006L4081ly8gkz7g74uizj30ro0romz6.jpg?KID=imgbed,tva&Expires=1686726321&ssig=v28oyoRhau",浙江 杭州,Fri Jun 09 14:20:41  2023,早点来填补这块空白了
心有好风景TRACER,"https://tvax3.sinaimg.cn/crop.0.0.958.958.50/c5c1237bly8h9vydefw6uj20qm0qmjsa.jpg?KID=imgbed,tva&Expires=1686726321&ssig=rylEZkrAFD",其他,Fri Jun 09 14:18:46  2023,从重从严
逃离陌上的软耳甜兔,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/006uNw1Nly8gg6l5cku47j30ro0roabo.jpg?KID=imgbed,tva&Expires=1686726321&ssig=9dJCmF3DRI",辽宁,Fri Jun 09 14:16:47  2023,打击网络暴力，支持
淺淺_愛liberty,"https://tvax4.sinaimg.cn/crop.0.0.1009.1009.50/0080wYE5ly8hcz4aw7sfqj30s10s141j.jpg?KID=imgbed,tva&Expires=1686726321&ssig=q%2FxaU9ohrR",湖南 长沙,Fri Jun 09 14:14:37  2023,非常支持[赞][赞]
我来偷个闲,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/a2c504d1ly8he5zdhvlcwj20u00u0q3w.jpg?KID=imgbed,tva&Expires=1686726321&ssig=u6meTGgXoY",北京 昌平区,Fri Jun 09 14:08:18  2023,支持！严惩网爆者！支持！严惩网爆者！
蓝猫小屋,"https://tvax3.sinaimg.cn/crop.0.179.1080.1080.50/6a8d6358ly8gjr1cpj3ysj20u013z797.jpg?KID=imgbed,tva&Expires=1686726321&ssig=Lph0l3RUd2",江苏 常州,Fri Jun 09 14:06:50  2023,平台跟网爆有密切关系，要大力度督促监管！
青春是三人同行,"https://tvax2.sinaimg.cn/crop.0.0.750.750.50/b55aa310ly8heu8tzhlq5j20ku0kugnh.jpg?KID=imgbed,tva&Expires=1686726321&ssig=T2fofUYuDp",湖南 怀化,Fri Jun 09 14:05:58  2023,网络实名制，清朗清到底！
美少女壮士不爱喝冰水,"https://tvax4.sinaimg.cn/crop.0.0.282.282.50/008sGbNQly8h46cu1e8gij307u07u3yy.jpg?KID=imgbed,tva&Expires=1686726321&ssig=EN0A9Yut6I",湖北,Fri Jun 09 14:59:19  2023,1、实名制。2、注册信息必须绑定与实名信息匹配的生物识别信息。3、虚拟账号全部销号并禁止注册。先落实这三条[并不简单]
Ellatic,"https://tvax2.sinaimg.cn/crop.0.0.1055.1055.50/6590249fly8hcu6ujx1dsj20tb0tbjt4.jpg?KID=imgbed,tva&Expires=1686726321&ssig=QhbjyVKgTZ",湖南,Fri Jun 09 22:11:39  2023,账号能不能实名制 一人一号
米兰的小铁匠320,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008r15L4ly8h4roe2ditej30u00u0jvr.jpg?KID=imgbed,tva&Expires=1686726321&ssig=oudPRRppex",重庆,Fri Jun 09 20:22:37  2023,网暴为国争光的国家运动员不从重处罚不合适吧
奶茶就要超大杯吖,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/8db86bb9ly8hd8kyxguakj20u00u0q4x.jpg?KID=imgbed,tva&Expires=1686726321&ssig=zZWt%2Firc1I",广东 广州,Fri Jun 09 15:46:23  2023,真的要好好整治一下，营销号乱带节奏，把网络当法外之地的好好管管吧
云无心45,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/001mA73rly8gimmdmkjmsj60qo0qo75r02.jpg?KID=imgbed,tva&Expires=1686726321&ssig=bbfW%2FkZxDr",北京,Fri Jun 09 15:44:40  2023,看看会有什么样的典型被抓出来打几个样[思考][思考]
柒喜可樂-,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007bgHsPly8hcmxrearqij30u00u0acs.jpg?KID=imgbed,tva&Expires=1686726321&ssig=p3KMelnW2X",河北,Fri Jun 09 15:40:48  2023,不仅要立法还要严法，说句不好听的现在之所以网络现生都是越来越乱就是因为犯罪成本太低
zhubajie的老婆,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008qcpENly8gy9w7oy6rsj30u00u0q6f.jpg?KID=imgbed,tva&Expires=1686726322&ssig=liMt967IoR",上海,Fri Jun 09 15:40:01  2023,陈露至少占了两条，就等着法锤落下了
浅易梨涡少年a,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006n4eWsly8hamy0rfzxcj30u00u0wg4.jpg?KID=imgbed,tva&Expires=1686726322&ssig=TvOON2GmUZ",湖北,Fri Jun 09 15:31:12  2023,恶意报道歪曲事实的媒体能管管么[裂开]
何希儿yaya,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/dcf8ed3ely8hbmmlogo6hj20u00u0myz.jpg?KID=imgbed,tva&Expires=1686726322&ssig=%2Bqe1g1apyG",辽宁,Fri Jun 09 14:51:30  2023,媒体有时候就是网暴直接推手
意气用事-努力考研版,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005I3lJCly8hbg3i9gvluj30u00u0gq2.jpg?KID=imgbed,tva&Expires=1686726322&ssig=wsGkzlgz2V",河南,Fri Jun 09 14:43:57  2023,举双手双脚双耳双眼双鼻孔双胳膊双腿支持[举手][举手][举手][举手][举手][举手][举手]
兔子不爱吃草爱吃梨,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/005vJnlCly8heptd4u0rtj30u00u0tcu.jpg?KID=imgbed,tva&Expires=1686726322&ssig=4kbGSISDdg",浙江 绍兴,Fri Jun 09 14:29:19  2023,网络不是法外之地！！！
别枝晚晚,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/cae40ec8ly8heuow6u1xgj20u00u0q60.jpg?KID=imgbed,tva&Expires=1686726322&ssig=fDCyufT%2Fr1",北京,Fri Jun 09 14:24:30  2023,网络不是法外之地，煽动网  络  暴  力的人必将得到严惩。
